name,stars,collected_at,domain
Gokuls007/agentic-code-repair,0,2026-09-26,AI Agent
sakthiponraj29-cyber/Robust-Agentic-System,0,2026-09-26,AI Agent
mahankalivasavilathasri/Agentic_Fraud_Investigation,0,2026-09-26,AI Agent
prvcds/resumeiq-agentic-pipeline,0,2026-09-26,AI Agent
ashishtiwari1993/elastic-agentic-search,0,2026-09-26,AI Agent
aasthasinghrajput23-web/agentic-ai-chatbot,0,2026-09-26,AI Agent
PYCHS/agentic-video-understanding,0,2026-09-26,AI Agent
DarkFeed2005/agentic-ebpf-patrol,0,2026-09-26,AI Agent
jagadishmazure-jpg/Jagadish-agentic-ai,0,2026-09-26,AI Agent
vskadorva/Agentic-QA-Practicum,0,2026-09-26,AI Agent
6302800892/agentic_ai_hackathon,0,2026-09-26,AI Agent
code-with-abhi-i5/Agentic_system_backend,1,2026-09-26,AI Agent
Rohith-Agentic/GH_Agentic_Workflow,0,2026-09-26,AI Agent
Suryakarthik-01/codecraft-agentic-ai,0,2026-09-26,AI Agent
Karen-XD/adaptive-agentic-search,0,2026-09-26,AI Agent
shxnias/agentic-ai-exercise,0,2026-09-26,AI Agent
MetaPouch/agentick-desktop-releases,0,2026-09-26,AI Agent
Gouravmodi25/Agentic_chatbot_25,0,2026-09-26,AI Agent
harishgovardhandamodar/agentic-knowledge-mapper,0,2026-09-26,AI Agent
pynshai-nongsiej/LocalAgentic-Coder,0,2026-09-26,AI Agent
Mridula2411/agentic_course_recommendation,0,2026-09-26,AI Agent
sonali298/enterprise-agentic-rag,0,2026-09-26,AI Agent
Marsel204/antigravity-agentic-kit,0,2026-09-26,AI Agent
Joelin-07/agentic-document-qa,0,2026-09-26,AI Agent
Bibekbb/agentic-rag-langgraph,0,2026-09-26,AI Agent
smurilloo/agentic-copilot-mcp,0,2026-09-26,AI Agent
elvinlab/agentic-dev-setup,0,2026-09-26,AI Agent
vengoecheajp-eng/orbit-agentic-os,0,2026-09-26,AI Agent
Nav07-git/Agentic-Financial-Advisor,0,2026-09-26,AI Agent
hammonr1/agentic-infra-stability,0,2026-09-26,AI Agent
satyanarayana51115/hybrid_agentic_support,0,2026-09-26,AI Agent
veeshamore/agentic-ai-projects,0,2026-09-26,AI Agent
kuljot-kaur/agentic-rag-assistant,0,2026-09-26,AI Agent
MSBeni/agentic-internal-linker,0,2026-09-26,AI Agent
Prudhvi-8/langchain-agentic-chatbot,0,2026-09-26,AI Agent
trsubedi/agentic-url-shortener,0,2026-09-26,AI Agent
BotLeo-Work/Agentic-Workflow-excersise,0,2026-09-26,AI Agent
navaneethpt/agentic-document-chat,0,2026-09-26,AI Agent
zainhashmi5011/Web_Agentic_Framework,0,2026-09-26,AI Agent
rohithbagathi29/verilog-agentic-ai,0,2026-09-26,AI Agent
Giri-k/Agentic_AI_Project,0,2026-09-26,AI Agent
DipakDebnath12/-Agentic-Business-Intelligence,0,2026-09-26,AI Agent
arijitdevops/agentic-travel-planner,0,2026-09-26,AI Agent
shramana-sanyal/agentic-ticket-triage,0,2026-09-26,AI Agent
sashissd/sashi-ca-agenticcli,0,2026-09-26,AI Agent
ArtemCherbaev/agentic-playwright-suite,0,2026-09-26,AI Agent
siyuanfeng636-cpu/agentic-motion-graphics,1,2026-09-26,AI Agent
abdelwafi-laaouissi/Projet-Agentic-AI,0,2026-09-26,AI Agent
joaquinganan/agentic-fin-tracker,1,2026-09-26,AI Agent
Hamza-Dahmoun/agentic-software-development-atlas,0,2026-09-26,AI Agent
Avi113595/agentic-workflow-devlopment-plan,0,2026-09-26,AI Agent
Janudanie/agentic-workflows-workshop-exercises,0,2026-09-26,AI Agent
nshobairwe/Complete-Agentic-AI-Course,0,2026-09-26,AI Agent
bhoomija-aiml/agentic-ai-event-planner,0,2026-09-26,AI Agent
adithyaubale2006-hub/ADITHYA-AGENTIC-AI-LANGRAPH,0,2026-09-26,AI Agent
DaleShockley/agentic-ai-7day,0,2026-09-26,AI Agent
vishal30684-jpg/agentic-ai-database-analytics,0,2026-09-26,AI Agent
RishuKrSingh-coder/cherry-agentic-finops-main,0,2026-09-26,AI Agent
Rohanthanvi/tigergraph-agentic-fraud-investigation,0,2026-09-26,AI Agent
Neeleshsingh30/Tool-using-agentic-chatbot,0,2026-09-26,AI Agent
amfi75/architecture-driven-agentic-coding,0,2026-09-26,AI Agent
Muhannad-Khaled/Agentic-AI-Design-Patterns,0,2026-09-26,AI Agent
bhargavprasanna/Agentic-AI-Churn-Prediction,0,2026-09-26,AI Agent
aayanshsaxena13/agentic-nvidia-neumotron-3,0,2026-09-26,AI Agent
Rohith-Agentic/GH_Actions_Agentic_Workflows,0,2026-09-26,AI Agent
varuniherle/agentic-ai-rag-practice,0,2026-09-26,AI Agent
LINGYIAH/scse_agentic_se_Bacon,0,2026-09-26,AI Agent
trancoso-cc/multi-agentic-financial-system,0,2026-09-26,AI Agent
mpires-energy/AI-Agentic-for-Gmail,0,2026-09-26,AI Agent
prakashbokarvadiya/SmartStock_Agentic_AI,0,2026-09-26,AI Agent
217230150/scse_agentic_se_-204-,0,2026-09-26,AI Agent
salimmtl/agentic-use-case-intake,0,2026-09-26,AI Agent
docuKris/agentic-workflows-workshop-exercises,0,2026-09-26,AI Agent
beepakbehera/agentic-ai-stlc-pipeline,0,2026-09-26,AI Agent
PeterEssam1166/playwright-mcp-agentic-testing,0,2026-09-26,AI Agent
samhmariam/agentic-ai-ops-engineer,0,2026-09-26,AI Agent
aymensaya21/IDX-Exchange-Agentic-AI,0,2026-09-26,AI Agent
vishwakarmasakshi/agentic-ai-data-scientist,0,2026-09-26,AI Agent
ruychevvy-a11y/agentic-multimodal-doc-rag,0,2026-09-26,AI Agent
R-behera/agentic-incident-response-20260925,0,2026-09-26,AI Agent
Sameersha15/Agentic-RAG-Document-assistant,0,2026-09-26,AI Agent
HanSangJun01/kv-cache-agentic-rag,0,2026-09-26,AI Agent
sinafakhraee/agentic-rag-health-model,1,2026-09-26,AI Agent
agent-hah/IDX-Exchange-Agentic-AI,0,2026-09-26,AI Agent
AnannyaDash7/Uniguide_Agentic_RAG_Platform,0,2026-09-26,AI Agent
DDharm007/Bank-Management-Agentic-System,1,2026-09-26,AI Agent
beprathap/agentic-engineering-url-shortener,0,2026-09-26,AI Agent
ttweed98/agentic-ai-book-labs,0,2026-09-26,AI Agent
nbaradar/doc-routed-agentic-coding,0,2026-09-26,AI Agent
Alraaafi/Agentic_AI_with_streamlit,0,2026-09-26,AI Agent
jelilio/fraud-gnn-agentic-ai,0,2026-09-26,AI Agent
sumangit607/Agentic-AI-Financial-Advisor,0,2026-09-26,AI Agent
AmanKumar1109/kestra-Agentic-System-Frontend-,0,2026-09-26,AI Agent
Adityathakur214/Agentic_Chatbot_fromLanggraph,0,2026-09-26,AI Agent
sayamete/Multi-Tools-Agentic-RAG,0,2026-09-26,AI Agent
likhilliki/HHGOA-agentic-fraud-detection,0,2026-09-26,AI Agent
Flone-zhang/Harness-for-agentic-robot,0,2026-09-26,AI Agent
mwielonski/tn-agentic-buildathon-dashboard,0,2026-09-26,AI Agent
stevenpalma123/welcome-to-agentic-workflow,0,2026-09-26,AI Agent
iker1482/Lab6_IA_agentica,0,2026-09-26,AI Agent
biniamephrem/multicloud-agentic-ai-platform,0,2026-09-26,AI Agent
PrimozRavbar/agentic-company-analytics-pipeline,0,2026-09-26,AI Agent
prefectlabs/prefect-agentic-workflows-plugin,0,2026-09-26,AI Agent
gopi2023/agentic-workflows-workshop-exercises,0,2026-09-26,AI Agent
EtheriumBot/agentic-workflows-workshop-exercise,0,2026-09-26,AI Agent
alimdemir/agentic-rag-turkish-docs,0,2026-09-26,AI Agent
jagrutisupe/agentic-customer-support-final,0,2026-09-26,AI Agent
akkshisaini11-design/Realtime-Agentic-Search-Engine,0,2026-09-26,AI Agent
abhinandkr56/Agentic-Sprint-B03,0,2026-09-26,AI Agent
NivWest/agentic-workflow-demo-app,0,2026-09-26,AI Agent
AndyWangTianxiao/Agentic_QR_index_replication,0,2026-09-26,AI Agent
diy-ux/agentic-ai-healthcare-assistant,0,2026-09-26,AI Agent
joshday/Agentic-Coding-Best-Practices,0,2026-09-26,AI Agent
carby/simple-agentic-roadmap-skill,0,2026-09-26,AI Agent
RutgersYu/09_25AgenticWorkshop,0,2026-09-26,AI Agent
theayeshaamjad/NaqshaGPT-Agentic-GIS,0,2026-09-26,AI Agent
Vaibhav-Joshi-code/Complete-Agentic-RAG-System,0,2026-09-26,AI Agent
usmankhan-io/hipaa-agentic-care-api,0,2026-09-26,AI Agent
senghok510/agentic_graphrag_retrieval_Technip,0,2026-09-26,AI Agent
Taniiie/merchantai-agentic-campaign-copilot,0,2026-09-26,AI Agent
juheba/aws-agentic-football-cup,0,2026-09-26,AI Agent
kakyungkim/korea-agentic-hackathon-2026,1,2026-09-26,AI Agent
PrajwalShambhu1990/DubaiPoliceNewsAgenticApp,0,2026-09-26,AI Agent
Renuka1414/agentic-ai-social-media-generator,0,2026-09-26,AI Agent
Aditya51002/RAG-Powered-Agentic-Engine-Designer,0,2026-09-26,AI Agent
palomaresendiz/agentic-workflows-workshop-exercises2,0,2026-09-26,AI Agent
rivolt2022/patternfit-korea-agentic-ai-hackathon,0,2026-09-26,AI Agent
divishajmani/GurobiSupplyChainAgenticAISolver,0,2026-09-26,AI Agent
AbinayaaMeyyappan123/Emplay-Agentic-AI-RFP-Extractor,0,2026-09-26,AI Agent
hicklax13/personal-agentic-ai-kanban-board,0,2026-09-26,AI Agent
jsmejia78/agentic-router-fde-module3,0,2026-09-26,AI Agent
amanrai04/collaborative-memory-augmented-agentic-recommender,0,2026-09-26,AI Agent
CiwanKapan/Patient-Discharge-Agentic-A.I.,0,2026-09-26,AI Agent
DAMILARE1012/SafeCart-Agentic-Checkout_Groq,0,2026-09-26,AI Agent
san031/Agentic_AI_end_to_end,0,2026-09-26,AI Agent
wrik1808/PDF_ANALYZER-USING-AGENTIC-AI,0,2026-09-26,AI Agent
ricardolui/summit-2026-agentic-arcade-public,0,2026-09-26,AI Agent
gehanwageesha/100-days-Agentic-AI-MCP,0,2026-09-26,AI Agent
embercc/qwen3.8-agentic-neko,0,2026-09-26,AI Agent
Praveen-Dsouza/fastapi-with-genai-and-agenticai,0,2026-09-26,AI Agent
HIMpcgithub3000/TigerSentinel-Agentic-Fraud-Investigation,0,2026-09-26,AI Agent
mervinpearce/Agentic-AI-Security-Governance-Handbook,0,2026-09-26,AI Agent
felipevolpatto/agentic-rag-semantic-cache-assignment,0,2026-09-26,AI Agent
Rayanalzoubi/musaid-agentic-service-desk-copilot,0,2026-09-26,AI Agent
Ratty-02/Agentic-Technical-Content-Generation-Pipeline,0,2026-09-26,AI Agent
buildwithdc/sample-agentic-dev-governance-rules,0,2026-09-26,AI Agent
Yaneriaf/Agentic-Engineering-Hackathon-Group-6,0,2026-09-26,AI Agent
ShiriZhang/command-center-for-agentic-ai,0,2026-09-26,AI Agent
inuinuwanwan-web3/rialo-agentic-edge-sms-gateway,0,2026-09-26,AI Agent
buragaakshaya30-cloud/agentic-ai-mod4-pro1,0,2026-09-26,AI Agent
PRAFULPAWAR8888/Multimodal-Agentic-WhatsApp-AI-Automation,0,2026-09-26,AI Agent
AdityaThakare72/Agentic_AI_FDP_PCCOER_SEP2026,0,2026-09-26,AI Agent
roui2025/-Agentic-Financial-Analysis-System-AAI520,0,2026-09-26,AI Agent
Atos-Pilots/Agentic-Commerce-Poc3-CB-Atos,0,2026-09-26,AI Agent
AhsanFayyaz13/NASA-Artemis-Plan---Agentic-RAG-Assistant,0,2026-09-26,AI Agent
baronrevy/revy-s-dual-ai-agentic-workflow,0,2026-09-26,AI Agent
buragaakshaya30-cloud/agentic-ai-mod3-cs2,0,2026-09-26,AI Agent
suhanijain/iitb-agentic-module-2-customer-support,0,2026-09-26,AI Agent
ridhwanrazaliwork/ibm-rag-and-agentic-ai-blog,0,2026-09-26,AI Agent
buragaakshaya30-cloud/agentic-ai-mod4-pro2,0,2026-09-26,AI Agent
parthrs25/Agentic-B2B-Sales-Pipeline,0,2026-09-26,AI Agent
skiller-whale/agentic-software-development-specs-and-plans,0,2026-09-26,AI Agent
omarshaarawy111/omarshaarawy111-Best_Deal_Agentic_AI,0,2026-09-26,AI Agent
vishal-bulbule/google-cloud-agentic-architect-exam-guide,0,2026-09-26,AI Agent
buragaakshaya30-cloud/agentic-ai-mod3-cs1,0,2026-09-26,AI Agent
AdityapatilSP/Serverless-Agentic-RAG--eLearning-App,0,2026-09-26,AI Agent
PrathamKapoor/Sentiment-Analysis-System-using-Agentic-AI,0,2026-09-26,AI Agent
buragaakshaya30-cloud/agentic-ai-mod4-cs1,0,2026-09-26,AI Agent
Rohith-Agentic/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
patronofalltrades/Fundamentals-of-Agentic-AI-Local-LLM-Wiki,0,2026-09-26,AI Agent
rahulg1509/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
Spradhajain/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
aniketpurohit-ust/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
matei-tm/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
MarekSNowakowski/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
muraligds333/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
aberland/github-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
murari123-byte/AI-Powered-Customer-Support-Agentic-Tickecting-System,0,2026-09-26,AI Agent
Raunak88/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
Bechir-98/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
Shalini-charan/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
L-Sandler/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
Rohith-Gudla-infy/skills-agentic-workflows-that-read-the-room,0,2026-09-26,AI Agent
Adish7Pandya/PactNet,0,2026-09-26,AI Agent
xatuke/herobrine,2,2026-09-26,AI Agent
nidhi041/AI-intelligence-and-Agentic-automatic-work-flow-Sarthi,0,2026-09-26,AI Agent
Sparsh-bit/Agentic-AI-Healthcare-Appointment-amp-Follow-Up-Manager,0,2026-09-26,AI Agent
pragyanaischool/PragyanAI-SILICONAI-PCB_Verification_MultiAgentic_Platform,0,2026-09-26,AI Agent
VizuaraAI/slm-agentic-scaffold-ladder-7eb2dc,0,2026-09-26,AI Agent
SVENNCODE/Agentic-AI-Multi-Tenant-Tax-Credit-Compliance-Auditor,0,2026-09-26,AI Agent
remanthg/Agentic-Workflow-Autonomous-Task-Planner-TaskAgent-iOS-,0,2026-09-26,AI Agent
Sameekshagithub/AI-Career-Mentor-using-GenAI-RAG-Agentic-AI,0,2026-09-26,AI Agent
rekabitdev/BOLOUi-Builder,0,2026-09-26,AI Agent
yspbwx2010/skills,2,2026-09-26,AI Agent
senithkay-asdlc/agent,0,2026-09-26,AI Agent
uddeshya-world/UserStoryAgent,0,2026-09-26,AI Agent
annt07/godmode,0,2026-09-26,AI Agent
JatinSaraswat/TestSphere-AI-Autonomous-Agentic-QA-Self-Healing-Testing-Platform.,0,2026-09-26,AI Agent
sarlayash/SarlaYash-Mission-Powered-By-Kapil-Agentic-AI-Software-Testing,0,2026-09-26,AI Agent
superposition/reeldeal,0,2026-09-26,AI Agent
timotheosh/switchyard,0,2026-09-26,AI Agent
dileepkushwaha-commits/Agent_Score_Card,0,2026-09-26,AI Agent
mitalipatel2601-surge/surgeTraining,0,2026-09-26,AI Agent
Zorgof/slack-agent,0,2026-09-26,AI Agent
Acorn-Digital-Solutions/local-intelligence,0,2026-09-26,AI Agent
Seema777111-git/Autogen-Multiagent,0,2026-09-26,AI Agent
mxriverlynn/3Pitor,0,2026-09-26,AI Agent
uddeshya-world/-kidon-security,0,2026-09-26,AI Agent
bjornkpu/leikan,0,2026-09-26,AI Agent
Sajidnsr/email_ingestion,0,2026-09-26,AI Agent
cesarve-dev/tailspin-toys,0,2026-09-26,AI Agent
Rajdeep310/BookHaven,0,2026-09-26,AI Agent
madhoolikab/demo-travel-planner,0,2026-09-26,AI Agent
TAKUYA0608-dev/cmn-c2-682,0,2026-09-26,AI Agent
TAKUYA0608-dev/cmn-c2-219,0,2026-09-26,AI Agent
shenyuchen2121-star/Agentic-AI-and-RL-for-identifying-computational-phenotypes-in-trust-game-behaviors,0,2026-09-26,AI Agent
TAKUYA0608-dev/cmn-c2-221,0,2026-09-26,AI Agent
tomascupr/reelql,8,2026-09-26,AI Agent
damien1141/a1,0,2026-09-26,AI Agent
yoongles7/Redline,0,2026-09-26,AI Agent
JussiKauhanen/sij.ai.nen,0,2026-09-26,AI Agent
melmelchew/Scam-Message-Checker,0,2026-09-26,AI Agent
AgentListIO/awesome-agent-list,0,2026-09-26,AI Agent
ahsan00432/SentraAI,0,2026-09-26,AI Agent
Ursa-Minor-Beta/agent-factory-docker-api-ui,1,2026-09-26,AI Agent
edwardmaher280-glitch/EchoForge,0,2026-09-26,AI Agent
chetandixit2407/WCR,0,2026-09-26,AI Agent
Harsh8381/Agent_pod,0,2026-09-26,AI Agent
inazrabuu/izin,0,2026-09-26,AI Agent
Debchik/effective-workspace,0,2026-09-26,AI Agent
Tomybarq/Muin-sa.org,0,2026-09-26,AI Agent
ankitha102/TaskPilot,0,2026-09-26,AI Agent
Alnn88/Agent-AI-Claude-,0,2026-09-26,AI Agent
matank001/clodfarm,10,2026-09-26,AI Agent
PohLee/PolyForge-Paperclip-Graph,0,2026-09-26,AI Agent
nsvideovision/Jarvis,0,2026-09-26,AI Agent
danmorgandesign/playground,0,2026-09-26,AI Agent
TAKUYA0608-dev/cmn-c1-349,0,2026-09-26,AI Agent
mstein77/node-pi-flow,0,2026-09-26,AI Agent
chrismansell93-creator/aic,0,2026-09-26,AI Agent
the-agentic-company/.github,0,2026-09-26,AI Agent
SpookyNetwork/KrakenWeb,0,2026-09-26,AI Agent
tomdale/inside-mac,10,2026-09-26,AI Agent
Ronit049/TestPilot-AI,0,2026-09-26,AI Agent
gnsrivijay2004/fitcoach-ai,0,2026-09-26,AI Agent
Surbhi2503/Agentic-Meeting-Assistant-for-Workflow-Automation-CrewAI-LangChain-OpenAI-Pydantic-Langfuse-,0,2026-09-26,AI Agent
amrutakhot16/Intelligent-Carbon-Aware-Scheduling-of-Data-Center-Workloads-Using-Machine-Learning-and-Agentic-AI,0,2026-09-26,AI Agent
huntermyers103121-png/aetherforge-ucp,0,2026-09-26,AI Agent
TAKUYA0608-dev/cmn-c2-255,0,2026-09-26,AI Agent
noetive/samspel-bench,0,2026-09-26,AI Agent
maminuspv/tap-protocol,0,2026-09-26,AI Agent
AmitKumar1404/food-saver-ai,0,2026-09-26,AI Agent
yugrajmangate-dev/hhgoa-fraud-agent,0,2026-09-26,AI Agent
iAyon/ColumbiaLibraryDataGraph,0,2026-09-26,AI Agent
tinyhumansai/tinysearch,0,2026-09-26,AI Agent
sunilgupta-ai-tech/contractiq,0,2026-09-26,AI Agent
TAKUYA0608-dev/cmn-c1-331,0,2026-09-26,AI Agent
TAKUYA0608-dev/cmn-c1-161,0,2026-09-26,AI Agent
simplearm/SimpleARM,0,2026-09-26,AI Agent
geseib/enduragent,0,2026-09-26,AI Agent
ryuux05/eth-tokyo-2026,0,2026-09-26,AI Agent
STRACT-Inc/aclab-demos,0,2026-09-26,AI Agent
pragmatic-tech-ai/dev-kit,0,2026-09-26,AI Agent
tdk67/rag6-supply-chain,0,2026-09-26,AI Agent
Philip-W-Sweeney/minerva-agents,0,2026-09-26,AI Agent
mjwalsh1984-wq/Control-,0,2026-09-26,AI Agent
WR-Class/personal-agent,0,2026-09-26,AI Agent
whchoi98/agent-ops,0,2026-09-26,AI Agent
ibiso-star/IGP-Watch-Agent-,0,2026-09-26,AI Agent
flixy07/student-study-ai,0,2026-09-26,AI Agent
karthikeyan04102006-oss/Autonomous-Agent,0,2026-09-26,AI Agent
Sarvajith12/minecraft-autonomous-agent,0,2026-09-26,AI Agent
Al1ranger/autonomous-agent-constitution,0,2026-09-26,AI Agent
aipusulaofficial-cyber/autonomous-agent-orchestrator,0,2026-09-26,AI Agent
Harshit-Poddar90/PatchPilot-Autonomous-Agent-New,1,2026-09-26,AI Agent
pvc2000-creator/MakeMyTrip-Autonomous-Agent,0,2026-09-26,AI Agent
arifyaman/foreveragent,0,2026-09-26,AI Agent
samhiotisiddn-jpg/ironvision-store,0,2026-09-26,AI Agent
Works4You/works4you-fleet-static,0,2026-09-26,AI Agent
samhiotisiddn-jpg/samhiotisiddn-jpg,0,2026-09-26,AI Agent
omorsi45/twinwright,0,2026-09-26,AI Agent
PoiesisAI/PoiesisAI.github.io,0,2026-09-26,AI Agent
mahdiaqal/autonomous-memory-formation,0,2026-09-26,AI Agent
tumisograig/tumisograig,0,2026-09-26,AI Agent
vraj230307/AegisFlow,0,2026-09-26,AI Agent
flaviomartil/ralph-jev,0,2026-09-26,AI Agent
uknwplayer/ground-relay,0,2026-09-26,AI Agent
erhatechnologiesai/automation-platform,0,2026-09-26,AI Agent
AAH20/workflow-twin,0,2026-09-26,AI Agent
danbuildss/musecourt,0,2026-09-26,AI Agent
AAH20/canary-mcp,0,2026-09-26,AI Agent
flaviomartil/ralph-jev-gauntlet,0,2026-09-26,AI Agent
xl07o/agent-os-v3,0,2026-09-26,AI Agent
AdityaMehra007/anti,0,2026-09-26,AI Agent
AAH20/arena-redteam,0,2026-09-26,AI Agent
Venkyyy98/agentfire,0,2026-09-26,AI Agent
Abood059/unseen-neighbors,0,2026-09-26,AI Agent
wachiraericksonkinyua/claude-code-cli-assistant-by-codecrafters,0,2026-09-26,AI Agent
shahsaksham56-maker/bytetobite,0,2026-09-26,AI Agent
hoanglannghiem0112/openclaw,0,2026-09-26,AI Agent
sp431/openclaw,0,2026-09-26,AI Agent
ottojung/antonina,0,2026-09-26,AI Agent
lumberroom/lumberroom-openclaw,0,2026-09-26,AI Agent
seasonhuang/openclaw-models,0,2026-09-26,AI Agent
lewiswu1209/openclaw-build,0,2026-09-26,AI Agent
M4ur0K/openclaw-legal,0,2026-09-26,AI Agent
minjin/openclaw-harness,0,2026-09-26,AI Agent
lufeba91/Openclaw-oauth,0,2026-09-26,AI Agent
x3nozite/venture_openclaw_config,0,2026-09-26,AI Agent
giangcr7/OpenClaw-skills,0,2026-09-26,AI Agent
danceoflogic/openclaw-deterministic-router,0,2026-09-26,AI Agent
adamjlow/openclaw-channel-wire,0,2026-09-26,AI Agent
proxydis/openclaw-vocal-assistants,1,2026-09-26,AI Agent
cloudesize67-cmd/openclaw-phone-setup,0,2026-09-26,AI Agent
dangthanhhung61-dotcom/openclaw-learning-memory,0,2026-09-26,AI Agent
taaanmay/openclaw-jev-guard,0,2026-09-26,AI Agent
spacedouut/openclaw-devin-cli,0,2026-09-26,AI Agent
clawSean/openclaw-conversation-fork,0,2026-09-26,AI Agent
alikit-code/OpenClaw_Test,0,2026-09-26,AI Agent
sam74S/openclaw-office-admin,0,2026-09-26,AI Agent
sibbl/google-antigravity-openclaw-plugin,0,2026-09-26,AI Agent
ChunkyPanda29/academic-research-skills-openclaw,0,2026-09-26,AI Agent
ataygamesmode-ops/openclaw-aso-rank-checker,0,2026-09-26,AI Agent
ataygamesmode-ops/openclaw-aso-review-analyzer,0,2026-09-26,AI Agent
wmjmickey-collab/openclaw-drive-archive-site,0,2026-09-26,AI Agent
xuyuelun667-alt/openclaw-plugin-ovp-macos,1,2026-09-26,AI Agent
s4tsur4-prog/openclaw-owner-propagation-builder,0,2026-09-26,AI Agent
dangthanhhung61-dotcom/openclaw-setup-2026-9-6,0,2026-09-26,AI Agent
DAC-004/openclaw-4geeks-progress-assistant,0,2026-09-26,AI Agent
MistaDeeMon/openclaw-render-template-muhbf263,0,2026-09-26,AI Agent
caroline017z/openclaw-render-template-muhbjq6g,0,2026-09-26,AI Agent
oilysheep/benson,0,2026-09-26,AI Agent
BConti5905/openclaw-render-template-mugqv7t5,0,2026-09-26,AI Agent
kingcamper0305-coder/terminal-bot,0,2026-09-26,AI Agent
ywada-ga/rei-ai-company,0,2026-09-26,AI Agent
mhightower/para-template,0,2026-09-26,AI Agent
enterprisewebservice/runtab-help-agent-gitops,0,2026-09-26,AI Agent
unblocklabs-ai/gog-email-watch,0,2026-09-26,AI Agent
sakshamchitkara-dotcom/claw-telegram,0,2026-09-26,AI Agent
gilvanecesar/obra-qa,0,2026-09-26,AI Agent
trilitech/make-me-money-starter-kit,0,2026-09-26,AI Agent
dans-huang/line-agent,0,2026-09-26,AI Agent
PSA-Team-source/clawmuse,1,2026-09-26,AI Agent
NeboLoop/nebo-link,0,2026-09-26,AI Agent
psxxo/memory-lancedb-cip,0,2026-09-26,AI Agent
inphilchoi/haru-pc,0,2026-09-26,AI Agent
Railagent-io/Railagent,0,2026-09-26,AI Agent
wenjiazhu2026/liwu-bot-images,0,2026-09-26,AI Agent
AbdelaliSaadali/nexus-sdlc-demo,0,2026-09-26,AI Agent
kumanaya/openplow-support,0,2026-09-26,AI Agent
ludovicsanchez38-creator/ca-arrive,0,2026-09-26,AI Agent
replynodes/replynodes-brand-logo-fetch,0,2026-09-26,AI Agent
ShamlessChen/Carbon-Inventory-Tool,1,2026-09-26,AI Agent
Barty-Bart/motion-graphics,31,2026-09-26,AI Agent
minorun365/claude-code-japanese-guard,10,2026-09-26,AI Agent
tugrawork-creator/saas-motion-kit,54,2026-09-26,AI Agent
UditAkhourii/quicksilver,36,2026-09-26,AI Agent
Apa73ch/claude-code-alarm,2,2026-09-26,AI Agent
venomdangerus-sys/ClaudeCode,0,2026-09-26,AI Agent
Aces112/ClaudeCode,0,2026-09-26,AI Agent
mkdr45/ClaudeCode,0,2026-09-26,AI Agent
BreaktheDesign/ClaudeCode,0,2026-09-26,AI Agent
yoshizu-takahiro/ClaudeCode,0,2026-09-26,AI Agent
gabrielcogabriel93-netizen/ClaudeCode,0,2026-09-26,AI Agent
Shubarb/ClaudeCode,0,2026-09-26,AI Agent
nikojim/ClaudeCode,0,2026-09-26,AI Agent
saschaheusner89/ClaudeCodeStuff,0,2026-09-26,AI Agent
leonelestevez887-spec/ClaudeCode-Test,0,2026-09-26,AI Agent
valbersantana2021/claudeCodeCloud,0,2026-09-26,AI Agent
esallgood/ClaudeCode1,0,2026-09-26,AI Agent
CodeIsLong123/ClaudeCodeApp,0,2026-09-26,AI Agent
shekerbekov40-wq/claudeCodeNicheSearch,0,2026-09-26,AI Agent
MAlanWine/ClaudeCodeCustomizeStatusBar,0,2026-09-26,AI Agent
TVo26/Claude-code,0,2026-09-26,AI Agent
25x55a0405-glitch/claude-code,0,2026-09-26,AI Agent
guillaumecunypro-byte/claude.code,0,2026-09-26,AI Agent
aditya-shekhawat/claude-code,0,2026-09-26,AI Agent
josev2g/Claude-Code,0,2026-09-26,AI Agent
Ablends/Claude-Code,0,2026-09-26,AI Agent
ericenrique13/Claude-Code,0,2026-09-26,AI Agent
Rullvard/Claude-Code,0,2026-09-26,AI Agent
mohammedrauf5869-lab/Claude-Code,0,2026-09-26,AI Agent
ILEgIOH/Claude-code,0,2026-09-26,AI Agent
rupydupy4/claude-code,0,2026-09-26,AI Agent
brett-mcdonald-projects/Claude-Code,0,2026-09-26,AI Agent
christophalexanderwagner-cpu/claude-code,0,2026-09-26,AI Agent
onboardingsecurity/claude-code,0,2026-09-26,AI Agent
Maximmmo/Claude-code,0,2026-09-26,AI Agent
plorety/Claude-code,0,2026-09-26,AI Agent
daviiidass81-bot/Claude-code,0,2026-09-26,AI Agent
boyzhozen-lab/Claude-code,0,2026-09-26,AI Agent
cmcooke44/Claude-Code,0,2026-09-26,AI Agent
