name,stars,collected_at,domain
varun16-dev/Agentic-AI,0,2026-09-23,AI Agent
Degrading1919/agentic-ai,0,2026-09-23,AI Agent
Matthew0822/MCPBastion,20,2026-09-23,AI Agent
SouvikMudi-TomTom/tomtom-agentic-sdlc,0,2026-09-23,AI Agent
akhilmuvva/Agentic-Fraud-Investigation,0,2026-09-23,AI Agent
critesjosh/agentic-dev-template,0,2026-09-23,AI Agent
mr-sal/agentic-ai-chatbot,0,2026-09-23,AI Agent
dwiwwahyu/ai-agentic-assignment,0,2026-09-23,AI Agent
shubhambhattacharya-dev/agentic-contract-analyser,0,2026-09-23,AI Agent
Rushikaputta/agentic_ai_takehome,0,2026-09-23,AI Agent
Arkz-Deepak/agentic-graphrag-tigergraph,0,2026-09-23,AI Agent
haythem-rehouma/projet-observabilitite-agentic,0,2026-09-23,AI Agent
organiccryptoyyc/pocket-agentic-services,0,2026-09-23,AI Agent
faberrocalv/agentic-rag-chatbot,0,2026-09-23,AI Agent
SwathiPepeti/rag-agentic-workflow,0,2026-09-23,AI Agent
AashitaELANCO/agentic-workflow-demo,0,2026-09-23,AI Agent
nidhi1106/agentic-pharma-intelligence,0,2026-09-23,AI Agent
samarthraj7/Agentic-Assignment_1,0,2026-09-23,AI Agent
manish1696/agentic-video-editor,0,2026-09-23,AI Agent
LV-Robotics-Lab/agentic-ai-evaluation,0,2026-09-23,AI Agent
susongyuan/Mujoco-agentic-robot,0,2026-09-23,AI Agent
agentic-delivery-lab/agentic-delivery-distribution,0,2026-09-23,AI Agent
AbdulfataiOlarewaju/Agentic-calendar-assistant,0,2026-09-23,AI Agent
vinod433/Agentic_CHatBot,0,2026-09-23,AI Agent
intergonzalo/agentic-operations-gateway,0,2026-09-23,AI Agent
vijithasomireddy/agentic-AI-LAB-,0,2026-09-23,AI Agent
backant-io/agentic-engineering-101,0,2026-09-23,AI Agent
sammsulhoq/labs-agentic-ai,0,2026-09-23,AI Agent
blessedgem/fabric-x-agentic,0,2026-09-23,AI Agent
ehrmanj-chap/agentics_labs_lectures,0,2026-09-23,AI Agent
NirmalKumar31/agentic-research-engine,0,2026-09-23,AI Agent
OsmanAkdeniz24/agentic-ai-bootcamp,0,2026-09-23,AI Agent
Dhiraj182005/Agentic-AI-System,0,2026-09-23,AI Agent
satyaprasad7/Agentic-Survey-Tester,0,2026-09-23,AI Agent
EmrahCan/agentic-devops-platform,0,2026-09-23,AI Agent
RafiOISS/agentic-scientific-qa,0,2026-09-23,AI Agent
4-thkind/agentic-ops-sim,0,2026-09-23,AI Agent
Saiyashaswini-kolla/agentic-finance-assistant,0,2026-09-23,AI Agent
sridhanyarajendran06/Agentic-AI-Training,0,2026-09-23,AI Agent
EdMusheev/agentic-qa-sandbox,0,2026-09-23,AI Agent
shyshy1107/taskflow-agentic-practice,0,2026-09-23,AI Agent
thaleseverardo/agentic-job-hunter,0,2026-09-23,AI Agent
chitanya-chitturi/agentic-patterns-explained,0,2026-09-23,AI Agent
NobodyErenYeager/Agentic-AI-Course,0,2026-09-23,AI Agent
DooJ/agentic-skills-general,0,2026-09-23,AI Agent
buqiaodaima123/langchain-agentic-RAG,1,2026-09-23,AI Agent
vivekdp2015/learn-agentic-ai,0,2026-09-23,AI Agent
rakeshmatha/advanced-agentic-ai,0,2026-09-23,AI Agent
Agasthya16/Agentic_ai_internal,0,2026-09-23,AI Agent
Stephaniew1/Agentic-rag-assistant,1,2026-09-23,AI Agent
Farhan-R6/Agentic-AI-Sprint,0,2026-09-23,AI Agent
vasanthakumar-saravanan/Agentic-AI-Class,0,2026-09-23,AI Agent
rekanthv-ops/scalable-agentic-system,0,2026-09-23,AI Agent
DhruboDevPramanik/Simple-Agentic-AI-,0,2026-09-23,AI Agent
pracheyyy/agentic-ai-projects,0,2026-09-23,AI Agent
achyuthrachur/cecl-agentic-testing,0,2026-09-23,AI Agent
bchauu/agentic-workflow-assessment,0,2026-09-23,AI Agent
pramod-02/multi-agentic-ai,0,2026-09-23,AI Agent
brunohermanap/test_agentic_coding,0,2026-09-23,AI Agent
Daeastr/Agentic-Experiment-Spree,0,2026-09-23,AI Agent
kk-xin/tte-agentic-rag,0,2026-09-23,AI Agent
abdoucoure-design/agentic-recommendation-form,0,2026-09-23,AI Agent
SHAN-DE101/agentic-ai-monitoring,0,2026-09-23,AI Agent
saipriya1763/agentic-blog-service,0,2026-09-23,AI Agent
tbweav/agentic-resume-architecture,0,2026-09-23,AI Agent
ZDBSBS/udaplay-agentic-ai,0,2026-09-23,AI Agent
vedant772/agentic-security-lab,1,2026-09-23,AI Agent
cagridursun/agentic-developer-handbook,0,2026-09-23,AI Agent
zestsecurity/agentic-ai-governance,0,2026-09-23,AI Agent
nnm24is108-creator/Agentic-Ai-Demo,0,2026-09-23,AI Agent
joeypohie/agentic-negotiation-floor,0,2026-09-23,AI Agent
Ankit-DEV0015/Agentic-Ai-Class,0,2026-09-23,AI Agent
papereyes/Agentic-Engineering-Mastery,0,2026-09-23,AI Agent
lakshaybhardwaj18/Agentic_AI-Debugger,0,2026-09-23,AI Agent
1-618/agentic-operating-manual,0,2026-09-23,AI Agent
Arjun-M42/Agentic-News-Analyst,0,2026-09-23,AI Agent
GCP-Architecture-Guides/agw-agentic-lens,0,2026-09-23,AI Agent
NikitaDzigurda/agentic-semantic-search,0,2026-09-23,AI Agent
biswasakashdev/agentic-content-prefercencer,0,2026-09-23,AI Agent
Janani-bn/Agentic-AI-Summary,0,2026-09-23,AI Agent
golnazvahedi/epigenetics-agentic-workshop,0,2026-09-23,AI Agent
ZohaibSattarDataAI/Agentic-ai-langgraph,0,2026-09-23,AI Agent
BHAVIKA44/agentic-knowledge-workbench,0,2026-09-23,AI Agent
jingsinglow/agentic-rag-workflows,0,2026-09-23,AI Agent
Madvith-d/l-t-agentic,0,2026-09-23,AI Agent
fatimaakamran-arch/Agentic-AI-researcher,0,2026-09-23,AI Agent
nvrakesh06/ai-agentic-harness,0,2026-09-23,AI Agent
royav1/codetutor-agentic-devloop,0,2026-09-23,AI Agent
arunjala27/agentic-url-shortener,0,2026-09-23,AI Agent
Oussama-ay/agentic-rag-assistant,0,2026-09-23,AI Agent
mpgit03/agentic-calendar-assistant,0,2026-09-23,AI Agent
MoeenUddin01/Agentic-Cold-Chain,0,2026-09-23,AI Agent
hamxashoaib/Agentic-Git-Pulse,0,2026-09-23,AI Agent
agentic-delivery-lab/agentic-delivery-architecture,0,2026-09-23,AI Agent
Sumit-Pluto/Agentic_AI_Trading,0,2026-09-23,AI Agent
quentin-lauret/agentic_rag_finance,0,2026-09-23,AI Agent
patchychen-nv/agentic_replay_harness,0,2026-09-23,AI Agent
thejustinfagan/agentic-fantasy-draft,0,2026-09-23,AI Agent
tomthomas/prommer-agentic-sync,0,2026-09-23,AI Agent
Software-SE-Pod/falco-agentic-demo,0,2026-09-23,AI Agent
madhoolikab/agentic-ai-workshop,0,2026-09-23,AI Agent
Anshu12am/AI-Agentic-Commerce,0,2026-09-23,AI Agent
gopinadhai/agentic-support-triage,0,2026-09-23,AI Agent
shivrathod25/AGENTIC_AI_Assignments,0,2026-09-23,AI Agent
Muthukumar-Selvarasu/agentic-semantic-search,0,2026-09-23,AI Agent
menalg-icet/agentic-ai-workshop,0,2026-09-23,AI Agent
bharatdudeja-dotcom/wf-agentic-harness,0,2026-09-23,AI Agent
GoviGt650/blazeup-agentic-chatbot,0,2026-09-23,AI Agent
03032000-sai/agentic-dev-kit,0,2026-09-23,AI Agent
vinibrum10/sistema-agentico-pesquisador,0,2026-09-23,AI Agent
Agasthya16/agentic_ai_Internall,0,2026-09-23,AI Agent
SauceRoss/agentic-rag-service,0,2026-09-23,AI Agent
mamata19-07-2005/Calling_Agentic_AI,0,2026-09-23,AI Agent
BonnieNac/agentic_ML_Titanic,0,2026-09-23,AI Agent
Muthukumar-Selvarasu/agentic-RAG-demo,0,2026-09-23,AI Agent
rneha725/agentic-ops-assistant,0,2026-09-23,AI Agent
ruyadorno/agentic-linux-user,0,2026-09-23,AI Agent
TurtleNeck-Crew-RAG/kvcache-agentic-rag,0,2026-09-23,AI Agent
VibhuVerma/Agentic-ETL-Monitor,0,2026-09-23,AI Agent
tajs87/agentic-auth-platform,0,2026-09-23,AI Agent
4709625727/multi-agentic-rag,0,2026-09-23,AI Agent
dnyanesh-k/healthcare-agentic-system,0,2026-09-23,AI Agent
DwaipayanDutta/Agentic_AI_Book,0,2026-09-23,AI Agent
elgptr/agentic-hermes-prd,0,2026-09-23,AI Agent
jaydeep95/QA-Agentic-UX,0,2026-09-23,AI Agent
AnhKhoaaaa/agentic-ai-orchestration,0,2026-09-23,AI Agent
leonkoellerwirth-arch/agentic-engineering-standard,1,2026-09-23,AI Agent
Pkhang16/BTVN2_Agentic,0,2026-09-23,AI Agent
labham1/agentic-ai-mastery,0,2026-09-23,AI Agent
agentic-delivery-lab/agentic-delivery-primitives,0,2026-09-23,AI Agent
maximusmaximus/recursive-agentic-ci,0,2026-09-23,AI Agent
ashishjain3284/agentic-ai-assistant,0,2026-09-23,AI Agent
Reranko05/Muti-Agentic-Research,0,2026-09-23,AI Agent
shivrathod25/AGENTIC_AI_Assessments,0,2026-09-23,AI Agent
NoobML/agentic-ai-practice,0,2026-09-23,AI Agent
ryannmicua/agentic-delivery-system,0,2026-09-23,AI Agent
muhnas013/agentic-rag-project,0,2026-09-23,AI Agent
Kowshickkumar-26/Agentic-Analytics-Alatform,0,2026-09-23,AI Agent
zabahana/agentic-ai-SS,0,2026-09-23,AI Agent
High-Logic/agentic-task-board,0,2026-09-23,AI Agent
Kaushik-999/banking-agentic-ai,0,2026-09-23,AI Agent
AlejandroMorgante/nerdearla-agentic-airflow,0,2026-09-23,AI Agent
MocHuy/btth2-agentic,0,2026-09-23,AI Agent
Mahoragaa/agentic-research-assistant,0,2026-09-23,AI Agent
selvanesanm/Scalable-Agentic-System.,0,2026-09-23,AI Agent
Tamizharasu558/Agentic-AI-Test,0,2026-09-23,AI Agent
DooJ/agentic-skills-dev,0,2026-09-23,AI Agent
urunkarbhagya04-afk/Agentic_AI_1,0,2026-09-23,AI Agent
saumyaraut2006-star/agentic-ai-journey,0,2026-09-23,AI Agent
kanwal-vyas/agentic-fraud-investigation,0,2026-09-23,AI Agent
arya-pusadkar/felxi_agentic_AI,0,2026-09-23,AI Agent
ShrugYu/game-client-to-server-reverse,16,2026-09-23,AI Agent
24f2007601/LSG-LIghtweight-Agentic-Memory,0,2026-09-23,AI Agent
prasan23bad042/AGENTIC_AI_SESSION_PROJECT,0,2026-09-23,AI Agent
alberjb22-blip/Agentic-AI-Group-5,0,2026-09-23,AI Agent
ahmadjamshaidkumhaar/Agentic-AI-Chatbot-System,0,2026-09-23,AI Agent
roylaxmikanta/agentic-code-review-agent,0,2026-09-23,AI Agent
stackql-labs/openai-agentic-platform-engineering,0,2026-09-23,AI Agent
christianbraun271/insurance-callcenter-agentic-workflow,0,2026-09-23,AI Agent
Manvarn/Shopify-AI-Agentic-Commerce,0,2026-09-23,AI Agent
nightwing65656/agentic-ai-governance-platform,0,2026-09-23,AI Agent
MortenBoedkerChristensen/SimpleAgenticFramework_skole,0,2026-09-23,AI Agent
Derekkk/awesome-agentic-robotics-harness,0,2026-09-23,AI Agent
thuangai/IDX-Exchange-Agentic-AI,0,2026-09-23,AI Agent
SII-jake/simple-agentic-agile-template,0,2026-09-23,AI Agent
TishaAngel/agentic-ai-day5,0,2026-09-23,AI Agent
Fretzzz/tigergraph-agentic-fraud-investigator,0,2026-09-23,AI Agent
Adityav-1703/Agentic-AI-LLM-Coursera,0,2026-09-23,AI Agent
arshyg/IDX-Exchange-Agentic-AI,0,2026-09-23,AI Agent
tuscanoderr/agentic-ai-security-eval,0,2026-09-23,AI Agent
Ronit-Pai/L-t-Agentic-AI,0,2026-09-23,AI Agent
pasumarthisreekar/agentic-rag-faa-manual,0,2026-09-23,AI Agent
carlochele11-a11y/agentic-fabric-defect-detection,0,2026-09-23,AI Agent
meenakshi447/agentic-ai-day1,0,2026-09-23,AI Agent
rat224/enterprise-agentic-ai-platform,0,2026-09-23,AI Agent
TheThoughtagen/agentic-ignition-example-project,0,2026-09-23,AI Agent
sakshi19-j/agentic-real-estate-assistant,0,2026-09-23,AI Agent
WanSuiMm/project_certificate_agentic_rl,0,2026-09-23,AI Agent
Nour-Seddiki/full_stack_agentic_sys,0,2026-09-23,AI Agent
YusCraz/Job-Applying-Agentic-Bot,0,2026-09-23,AI Agent
arielharush96/agentic-trace-replay-simulator,0,2026-09-23,AI Agent
eshwargcu/Agentic---AI-lab-programs,0,2026-09-23,AI Agent
arjunhpes/agentic-rag-knowledge-assistant,0,2026-09-23,AI Agent
vasanth-void-0x/V-Flexy-Agentic-Workplace,0,2026-09-23,AI Agent
parkavi-chinnasamy/agentic-ai-day1,0,2026-09-23,AI Agent
ShivamJDS/agentic_realtime_calling_system,0,2026-09-23,AI Agent
Suyog111/agentic-smart-content-writer,0,2026-09-23,AI Agent
nnennandukwe/jev-agentic-workflow-evals,0,2026-09-23,AI Agent
SimonAmable/agentic-job-applications-skill,0,2026-09-23,AI Agent
voyanimg168/Agentic_Quality_Testing_01,0,2026-09-23,AI Agent
Rishi-Srivastav/agentic-ai-engineering-playbook,0,2026-09-23,AI Agent
kotei781/Audit-agentic-V2,0,2026-09-23,AI Agent
pollakrishnavamsi-lab/agentic-ai-career-agent,0,2026-09-23,AI Agent
Vidyavidu/Agentic-AI-Lab-programs,0,2026-09-23,AI Agent
patils27/agentic-url-shortener-dotnet,0,2026-09-23,AI Agent
sgsinghashka-del/Agentic_AI_Data-Analyst,0,2026-09-23,AI Agent
mukunde/agentic-billing-exception-handler,0,2026-09-23,AI Agent
MehvishBashir0071/agentic-scr-realworld-eval,0,2026-09-23,AI Agent
mnarla/IDX-Exchange-Agentic-AI,0,2026-09-23,AI Agent
Meenavenki/agentic-software-engineering-protocol,0,2026-09-23,AI Agent
seungeun18/kv-cache-agentic-rag,0,2026-09-23,AI Agent
dntjq0815/IDX-Exchange-Agentic-AI,0,2026-09-23,AI Agent
Cuong23520201/btvn2-agentic-ai,0,2026-09-23,AI Agent
ChunPingWang/agentic-platform-result-0922,0,2026-09-23,AI Agent
Vishwajeet717/MealTracker-Agentic-AI,0,2026-09-23,AI Agent
Abhinav289/Oracle-Agentic-AI-Certification,0,2026-09-23,AI Agent
AegisAgentics/aegis-agentics-claude-plugin,0,2026-09-23,AI Agent
marz1307/agentic-elt-data-platform,0,2026-09-23,AI Agent
souravkumarofc/agentic-lead-command-center,0,2026-09-23,AI Agent
BenjaminDeporte/KG_agentic_PoC,0,2026-09-23,AI Agent
Full-Stack-Assets/agentic-ai-role-library,0,2026-09-23,AI Agent
Arungoud2018187/Agentic-ai-lab-internal,0,2026-09-23,AI Agent
mkassaf/agentic-ai-learning-lab,0,2026-09-23,AI Agent
erstaples/agentic-code-review-walkthrough,0,2026-09-23,AI Agent
solaius/rhoai-agentic-hub-pages,0,2026-09-23,AI Agent
Gayathri332/agentic-profile-matching-mcp,0,2026-09-23,AI Agent
Manish03d/day1-agentic-ai,0,2026-09-23,AI Agent
CodeByZaigham/Buildloop--Agentic-Software-Engineer,0,2026-09-23,AI Agent
mlrehan/agentic_ai_multiple_agents,0,2026-09-23,AI Agent
aravindh2006-en/agentic-ai-day1,0,2026-09-23,AI Agent
Nandhanaa-Mathesvaran/Agentic-AI-Day1,0,2026-09-23,AI Agent
lhchu001/HKEx_OMDD_Agentic_RAG,0,2026-09-23,AI Agent
GRAYTTY/agentic-business-decision-system,0,2026-09-23,AI Agent
JustinLaSalle/Agentic-Customer-Support-Copilot,0,2026-09-23,AI Agent
alejandroyusti/imperio-agentico-instrucciones-daw,0,2026-09-23,AI Agent
santoshmohan/agentic-travel-insurance-buddy,0,2026-09-23,AI Agent
Lonfea/agentic-ai-project-office,0,2026-09-23,AI Agent
mantranaai-hub/engineering_team_agentics_ai,0,2026-09-23,AI Agent
MehvishBashir0071/agentic-scr-benchmark-suite,0,2026-09-23,AI Agent
gauravqait/copilot-agentic-sdlc-capstone,0,2026-09-23,AI Agent
Swetha-Koti/agentic-career-guidance-platform,0,2026-09-23,AI Agent
safi364/agentic-ai-day1,0,2026-09-23,AI Agent
zhanzhan5125/AIedu-Agentic-Learning-Platform,0,2026-09-23,AI Agent
amnsingh05/agentic-rag-sih26117,0,2026-09-23,AI Agent
2u5hi/cloud-wms-agentic-ai,0,2026-09-23,AI Agent
bionicbutterfly13/agentic-skills-lifecycle-engine,0,2026-09-23,AI Agent
ludoguenet/laravel-queues-skill,9,2026-09-23,AI Agent
ThinkFlowLab/system1-agents,3,2026-09-23,AI Agent
Saruthi214/agentic-ai-day1-practice,0,2026-09-23,AI Agent
akshaysultane26-sketch/Agentic-Chatbot-using-LangGraph-,0,2026-09-23,AI Agent
ZethetaIntern/project_1A_Agentic-AI,0,2026-09-23,AI Agent
upendradeshpande/Agentic_AI_Insurance_Fraud_Investigator,0,2026-09-23,AI Agent
rithikasuresh1308-gif/day2-agentic-ai-lab,0,2026-09-23,AI Agent
MatheshM2007/ai-agentic-bot-groovi-ai,0,2026-09-23,AI Agent
enitha10/agentic-ai-day1-lab,0,2026-09-23,AI Agent
sparsh-kuwar/Agentic-Field-Service-Troubleshooting-Assistant-,0,2026-09-23,AI Agent
NagulanEG/agentic-ai-day1-comparison,0,2026-09-23,AI Agent
Sathia23456/agentic-ai-multi-agent-system,0,2026-09-23,AI Agent
psbishnu/Criticality-Focused-Agentic-AI-Ising,0,2026-09-23,AI Agent
dineshvelu35-sketch/Sodak_agentic_ai_day5,1,2026-09-23,AI Agent
Gantasampathkumar/Casework-Agentic-Fraud-Investigation-Agent,0,2026-09-23,AI Agent
nestordesquivel/1125AgenticSystemsL3,0,2026-09-23,AI Agent
Aditya-Ware-ds/ULTIMATE-GUIDE-TO-AGENTIC-AI,0,2026-09-23,AI Agent
DAKSHI-S/day1-agentic-ai-labmanual,0,2026-09-23,AI Agent
perera2001/Multi-agentic-travel-assistant-system,0,2026-09-23,AI Agent
SartaajPrince/tiger-graph-agentic-fraud-investigation,0,2026-09-23,AI Agent
MatheshM2007/ai-agentic-bot-groovi-a,0,2026-09-23,AI Agent
anakhag07/deep-learning-agentic-coding-tutorial,0,2026-09-23,AI Agent
sammozaffari/the-agentic-service-designer-site,0,2026-09-23,AI Agent
Clffordojuka/aws-bedrock-agentic-ai-lab,0,2026-09-23,AI Agent
sharmila090907/day1-agentic-ai-assessment,0,2026-09-23,AI Agent
dohun3540-crypto/agentic_ai_test_member2,0,2026-09-23,AI Agent
KoyyadaAjay/Rag-and-Agentic-Workflow-System,0,2026-09-23,AI Agent
walladanger/Deepseek-Llama.cpp-Agentic-RAG,0,2026-09-23,AI Agent
Atharva1700/Production-Agentic-Service-Observability-Evaluation-,0,2026-09-23,AI Agent
seandavi/2026-penn-epigen-agentic-workshop,0,2026-09-23,AI Agent
tritantran04/Agentic-RAG-Mental-Health-Chatbot,0,2026-09-23,AI Agent
garuav0595/agentic-ai-devops-health-agent,0,2026-09-23,AI Agent
robertomenciasoftwareone/github-copilot-agentic-sdlc-demo,0,2026-09-23,AI Agent
sridhanyarajendran06/Agentic-AI-Day1-Assessment,0,2026-09-23,AI Agent
SUKIRTHA03/agentic-ai-day1-lab,0,2026-09-23,AI Agent
SaiprasadDash/Multi-Agentic-AI-Travel-Planner,0,2026-09-23,AI Agent
HARINI50406/agentic-ai-day1-lab,0,2026-09-23,AI Agent
trabelsie50/agentic_project_builder_bot-2,0,2026-09-23,AI Agent
ChiliVenkatesh/Agentic_AI_growth-advisor_project,0,2026-09-23,AI Agent
jayasreejaganathan14/agentic-ai-day1assignment,0,2026-09-23,AI Agent
Yash-200608/TigerGraph-Agentic-Fraud-Investigation,0,2026-09-23,AI Agent
halilozturkci/dfirswarm,5,2026-09-23,AI Agent
Lallalchambugongmarak/agentic-ai-airplane-safety-bot,0,2026-09-23,AI Agent
Axium-Labs/AX,6,2026-09-23,AI Agent
Reddy7217/55-agentic-ai-lab-internal-1,0,2026-09-23,AI Agent
sadidela-cg-26/Playwright_Agentic_AI_CG_T01,0,2026-09-23,AI Agent
raj983535/agentic-news-intelligence-n8n,1,2026-09-23,AI Agent
cs25mtech14001/SmartRAG-Adaptive-Agentic-RAG-Assistant,0,2026-09-23,AI Agent
ZethetaIntern/project_1A_Agentic-AI_finacial,0,2026-09-23,AI Agent
Ishaan-Chaturved1/-Secure-Agentic-RAG-Prompt-Injection-Defens,0,2026-09-23,AI Agent
catchprvandana-bot/STRAND-Agentic-AI-and-RAG-Workflow,0,2026-09-23,AI Agent
Codechef555/HR_policy_employee_support_agentic_rag_,0,2026-09-23,AI Agent
robertri/azure-workload-dashboard-agentic-ai-supported,0,2026-09-23,AI Agent
deepikaj19/AI-Day1-Agentic-AI-Lab,0,2026-09-23,AI Agent
prerna-shetty/SafarSaathi--Multi-Agentic-Travel-Planner,0,2026-09-23,AI Agent
rahul1429/agentic-data-workflow-using-ola-dataset,0,2026-09-23,AI Agent
Hariharan-DS-28/Repository-name-agentic-ai-day1,0,2026-09-23,AI Agent
Sumandev911/Sovereign-OnPremise-Agentic-AI-Workbench,0,2026-09-23,AI Agent
mamta7912/Agentic-AI-n8n-Demos,0,2026-09-23,AI Agent
emersonminerio/-agentic-workflows-that-read-the-room,0,2026-09-23,AI Agent
thanh1912-ut/Agentic-AI-Social-Media-Marketing-Platform,0,2026-09-23,AI Agent
sonuabraham/nab-agentic-ai-testing-pricing-service,0,2026-09-23,AI Agent
RemyaRajan-code/Week-19.1-Autonomous-Agentic-AI,0,2026-09-23,AI Agent
stackql-labs/azure-agentic-platform-xops-and-audit,0,2026-09-23,AI Agent
yex002/IDX-Exchange-Agentic-AI-INTERN-FALL-2026,0,2026-09-23,AI Agent
koldovsky/2026-agentic-engineering-crash-course-day05,0,2026-09-23,AI Agent
jphgo/skills-agentic-workflows-that-read-the-room,0,2026-09-23,AI Agent
akshaybhusi/agentic-ai-lab-internal-2311CS050076,0,2026-09-23,AI Agent
ram3shyadav/skills-agentic-workflows-that-read-the-room,0,2026-09-23,AI Agent
sbsagar027-web/Project-Agentic-SQL-Chatbot-Data-Engineering-Pipeline,0,2026-09-23,AI Agent
anupriya-murugesh/Agentic-AI-Canteen-Assistant-7376242IT116,0,2026-09-23,AI Agent
u48391/skills-agentic-workflows-that-read-the-room,0,2026-09-23,AI Agent
TNDEVIL4U/AGENTIC_AI_MODEL_ADAPTATION_FRAMEWORK_FOR_ORAN,1,2026-09-23,AI Agent
g-48561080-jpg/skills-agentic-workflows-that-read-the-room,0,2026-09-23,AI Agent
Mukesh0329/skills-agentic-workflows-that-read-the-room,0,2026-09-23,AI Agent
UlisesMiranda/skills-agentic-workflows-that-read-the-room,0,2026-09-23,AI Agent
satvikaravinuthala99-sudo/Agentic-AI-Module-4-Hands-on-1,0,2026-09-23,AI Agent
SubhashS470/Major-Udemy-courses-Flutter-Python-Agentic-AI,0,2026-09-23,AI Agent
nityashukla4822/Agentic-Evaluation-Framework-for-Multi-Agent-AI-Systems-,0,2026-09-23,AI Agent
mohmmadhadi/EMERGENT-TEXTUAL-BIAS-IN-AGENTIC-SOCIAL-MEDIA-INTERACTIONS,0,2026-09-23,AI Agent
jalCoder463/skills-agentic-workflows-that-read-the-room-NEW,0,2026-09-23,AI Agent
KannanSudhakaran/skills-agentic-workflows-that-read-the-room2,0,2026-09-23,AI Agent
gouda11-11/Human-and-Organizational-Readiness-for-Trusted-Agentic-AI,0,2026-09-23,AI Agent
VoxSecuritatis/UTA-01-Agentic-AI-Foundations-Apple-HBR-RAG,0,2026-09-23,AI Agent
g-48561080-jpg/skills-agentic-workflows-that-read-the-room-1,0,2026-09-23,AI Agent
Nguyenlam2811/24520935-Agentic-AI-System-SE373.R11,0,2026-09-23,AI Agent
Atharva1700/Agentic-AI-Feature-Tool-Use-Task-Decomposition-Planning-,0,2026-09-23,AI Agent
raj983535/ai-email-summarizer-agentic-workflow-n8n-,0,2026-09-23,AI Agent
SanviBallal/HackDays,0,2026-09-23,AI Agent
christoph1604/Udacity_Agentic_AI_4.0_Beavers_Choice_Paper_Company,0,2026-09-23,AI Agent
Timothy191/An-Arch-y,0,2026-09-23,AI Agent
fadifadifadifadifadi157-glitch/City-Assistant-Agentic-AI-Weather-and-News-Chat-Assistant,0,2026-09-23,AI Agent
hoanghaoz/SE373-Agentic-Homework-UIT-Issues_Triage_Mini_App-,0,2026-09-23,AI Agent
yashjais1/KubeSense-Agentic-RAG-assistant-for-Kubernetes-operations-docs,0,2026-09-23,AI Agent
hannotify/dont-let-agentic-ai-steal-your-joy-of-coding,0,2026-09-23,AI Agent
harinivash023/AI-Agentic-Video-Generation---YouTube-Video-Shorts-Generation-,0,2026-09-23,AI Agent
Vishnu293255/2311CS050040-applied-agentic-ai--lab-internal-1-,0,2026-09-23,AI Agent
breezetheninja/app-service-agentic-semantic-kernel-ai-foundry-agent-main,0,2026-09-23,AI Agent
YamiHilik/SDLCRoom,0,2026-09-23,AI Agent
Nagaraj1399/TigerGraph-Agentic-Fraud-Investigation-Next-Best-Action-System,0,2026-09-23,AI Agent
KpudOfficial/Adam,0,2026-09-23,AI Agent
libedi/my-skills,0,2026-09-23,AI Agent
Bharath-kumar-banoth/OmniBrain-Agentic-Multi-Modal-RAG-Orchestrator-for-Financial-Intelligence,0,2026-09-23,AI Agent
sreenavya12/2311CS040028-Applied-Agentic-AI-Assessment-21-09-26-,0,2026-09-23,AI Agent
gurleen1166/mailpilot,0,2026-09-23,AI Agent
nikhithaardha-cell/nikhitha-2311cs040013-Applied-agentic-AI-lab-internal-1,0,2026-09-23,AI Agent
gsaikrishna268/2311cs040055-agentic-ai-lab-internal-21-9-26,0,2026-09-23,AI Agent
Ledang99/Jarvis,0,2026-09-23,AI Agent
axiaOrden/mt5-agent,0,2026-09-23,AI Agent
fastforwardengine/workbench,0,2026-09-23,AI Agent
bergo-tools/cancanneed,0,2026-09-23,AI Agent
cschrupp/relay,0,2026-09-23,AI Agent
Ba2OnTheBeat/autonomous-agent,0,2026-09-23,AI Agent
123456170/Autonomous-Agent-Observability-Control-Plane,0,2026-09-23,AI Agent
binxixi23/Cyber-Socialism-Governance-for-Autonomous-Agents,0,2026-09-23,AI Agent
thejevos/jevos,0,2026-09-23,AI Agent
AIPlaza/skill-factory,0,2026-09-23,AI Agent
duclucky/semantic-nonce,0,2026-09-23,AI Agent
liviuxyz-ctrl/claude-watchdog,0,2026-09-23,AI Agent
geisha-putri/portfolio-ai,0,2026-09-23,AI Agent
NoaMatout/agent-meter,0,2026-09-23,AI Agent
Mobius-Toolkit/Mobius,0,2026-09-23,AI Agent
lilite572-cyber/Intent,0,2026-09-23,AI Agent
vaishnavijenekar48-commits/Autonomous-consumer-grievance-agent,0,2026-09-23,AI Agent
Leli1024/night-audit,0,2026-09-23,AI Agent
joetanx/autosoc,0,2026-09-23,AI Agent
Leli1024/Leli1024,0,2026-09-23,AI Agent
sudarsan-22/petzonic-ai,0,2026-09-23,AI Agent
shaifulshabuj/jev-test,0,2026-09-23,AI Agent
emmanuelsvaldez/hermes-agent-local-wsl2,0,2026-09-23,AI Agent
mlasota9909/thesis,0,2026-09-23,AI Agent
kneeschawl/W17_MLOps,0,2026-09-23,AI Agent
SamarthDhage07/BearBull,0,2026-09-23,AI Agent
kasethi23/agentauth,0,2026-09-23,AI Agent
vishakha2121/autonomous-ai-negotiator,0,2026-09-23,AI Agent
Songxingxing007/openclawtest2,0,2026-09-23,AI Agent
hua1xiao2sheng/openclaw,0,2026-09-23,AI Agent
minhthang3792/openclaw,0,2026-09-23,AI Agent
tien-dev-code/openclaw,0,2026-09-23,AI Agent
Ramymurugan/Openclaw,0,2026-09-23,AI Agent
